beta_deg,theta_deg,range_mm
0.75,153.651,1958.5
0.75,154.319,2069.5
0.75,155.013,2097.2
0.75,155.717,2088.2
0.75,156.421,2078.2
0.75,157.125,2068.2
0.75,157.83,2056.2
0.75,158.535,2045.2
0.75,159.239,2037.2
0.75,159.944,2026.2
0.75,160.648,2018.2
0.75,161.35,2015.2
0.75,162.055,2005.2
0.75,162.759,1997.2
0.75,163.462,1990.2
0.75,164.165,1987.2
0.75,164.87,1976.2
0.75,165.573,1970.2
0.75,166.277,1964.2
0.75,166.979,1961.2
0.75,167.682,1957.2
0.75,168.385,1952.2
0.75,169.087,1949.2
0.75,169.792,1941.2
0.75,170.493,1940.2
0.75,171.197,1935.2
0.75,171.899,1933.2
0.75,172.602,1929.2
0.75,173.304,1925.2
0.75,174.006,1926.2
0.75,174.725,1924.2
0.75,175.432,1922.2
0.75,176.138,1923.2
0.75,176.845,1921.2
0.75,177.551,1921.2
0.75,178.258,1919.2
0.75,178.964,1920.2
0.75,179.67,1922.2
0.75,180.377,1919.2
0.75,181.083,1920.2
0.75,181.789,1921.2
0.75,182.495,1924.2
0.75,183.201,1925.2
0.75,183.907,1925.2
0.75,184.613,1926.2
0.75,185.318,1929.2
0.75,186.024,1930.2
0.75,186.728,1937.2
0.75,187.434,1938.2
0.75,188.139,1942.2
0.75,188.845,1944.2
0.75,189.549,1953.2
0.75,190.254,1956.2
0.75,190.959,1960.2
0.75,191.664,1965.2
0.75,192.373,1957.0
0.75,201.165,142.5
0.75,202.341,135.2
0.75,203.476,129.2
0.75,204.571,124.2
0.75,332.539,232.5
0.75,332.723,257.5
0.75,331.592,1436.5
0.75,332.202,1612.5
0.75,332.371,5426.5
1.5,359.467,2425.5
1.5,0.257,2085.5
1.5,0.969,2068.2
1.5,1.678,2061.2
1.5,2.384,2064.2
1.5,3.092,2062.2
1.5,3.803,2049.2
1.5,4.512,2043.2
1.5,5.218,2047.2
1.5,5.858,2050.2
1.5,6.558,2054.2
1.5,7.26,2056.2
1.5,7.961,2059.2
1.5,8.661,2064.2
1.5,9.362,2068.2
1.5,10.063,2072.2
1.5,10.764,2075.2
1.5,11.465,2079.2
1.5,12.168,2076.2
1.5,12.873,2062.2
1.5,13.575,2065.2
1.5,14.263,2111.2
1.5,14.955,2150.2
1.5,15.659,2142.2
1.5,16.363,2133.2
1.5,17.064,2139.2
1.5,17.764,2146.2
1.5,18.464,2152.2
1.5,19.165,2157.2
1.5,19.863,2170.2
1.5,20.562,2183.2
1.5,21.265,2179.2
1.5,21.969,2170.2
1.5,22.605,2457.5
1.5,23.284,2572.5
1.5,23.986,2572.2
1.5,24.69,2561.2
1.5,25.398,2528.2
1.5,26.111,2472.2
1.5,26.826,2408.5
1.5,27.541,2348.2
1.5,28.255,2297.2
1.5,28.969,2246.2
1.5,29.682,2199.2
1.5,30.397,2152.2
1.5,31.11,2108.2
1.5,31.824,2067.2
1.5,32.538,2027.2
1.5,33.251,1988.2
1.5,33.981,1954.2
1.5,34.693,1918.2
1.5,35.404,1888.2
1.5,36.116,1857.2
1.5,36.829,1824.2
1.5,37.54,1796.2
1.5,38.252,1766.2
1.5,38.962,1742.2
1.5,39.673,1717.2
1.5,40.385,1691.2
1.5,41.097,1666.2
1.5,41.808,1643.2
1.5,42.52,1619.2
1.5,43.23,1599.2
1.5,43.941,1578.2
1.5,44.652,1558.2
1.5,45.361,1540.2
1.5,46.071,1523.2
1.5,46.781,1506.2
1.5,47.492,1487.2
1.5,48.202,1471.2
1.5,48.912,1455.2
1.5,49.622,1439.2
1.5,50.33,1426.2
1.5,51.04,1411.2
1.5,51.748,1399.2
1.5,52.457,1386.2
1.5,53.167,1372.2
1.5,53.874,1362.2
1.5,54.584,1349.2
1.5,55.293,1336.2
1.5,56.001,1326.2
1.5,56.71,1315.2
1.5,57.417,1306.2
1.5,58.125,1296.2
1.5,58.833,1286.2
1.5,59.54,1278.2
1.5,60.248,1268.2
1.5,60.955,1260.2
1.5,61.662,1251.2
1.5,62.373,1242.2
1.5,63.082,1235.2
1.5,63.791,1229.2
1.5,64.5,1223.2
1.5,65.21,1215.2
1.5,65.919,1209.2
1.5,66.629,1202.2
1.5,67.339,1195.2
1.5,68.047,1190.2
1.5,68.757,1184.2
1.5,69.466,1178.2
1.5,70.174,1173.2
1.5,70.883,1168.2
1.5,71.59,1164.2
1.5,72.299,1159.2
1.5,73.007,1154.2
1.5,73.714,1151.2
1.5,74.422,1146.2
1.5,75.129,1143.2
1.5,75.836,1140.2
1.5,76.544,1136.2
1.5,77.25,1134.2
1.5,77.957,1130.2
1.5,78.664,1127.2
1.5,79.369,1126.2
1.5,80.076,1123.2
1.5,80.782,1121.2
1.5,81.489,1118.2
1.5,82.195,1116.2
1.5,82.9,1114.2
1.5,83.604,1114.2
1.5,84.31,1112.2
1.5,85.015,1111.2
1.5,85.719,1111.2
1.5,86.424,1110.2
1.5,87.128,1110.2
1.5,87.833,1109.2
1.5,88.538,1108.2
1.5,89.242,1108.2
1.5,89.945,1109.2
1.5,90.663,1109.2
1.5,91.366,1110.2
1.5,92.069,1110.2
1.5,92.773,1110.2
1.5,93.476,1111.2
1.5,94.177,1113.2
1.5,94.881,1113.2
1.5,95.583,1114.2
1.5,96.284,1117.2
1.5,96.987,1117.2
1.5,97.688,1120.2
1.5,98.389,1122.2
1.5,99.091,1124.2
1.5,99.792,1127.2
1.5,100.493,1129.2
1.5,101.194,1132.2
1.5,101.895,1134.2
1.5,102.595,1138.2
1.5,103.296,1141.2
1.5,103.996,1145.2
1.5,104.696,1148.2
1.5,105.395,1153.2
1.5,106.096,1156.2
1.5,106.795,1161.2
1.5,107.495,1165.2
1.5,108.195,1169.2
1.5,108.893,1175.2
1.5,109.59,1182.2
1.5,110.289,1187.2
1.5,110.988,1192.2
1.5,111.686,1199.2
1.5,112.384,1205.2
1.5,113.083,1211.2
1.5,113.781,1217.2
1.5,114.478,1225.2
1.5,115.176,1232.2
1.5,115.874,1239.2
1.5,116.57,1248.2
1.5,117.268,1255.2
1.5,117.964,1265.2
1.5,118.676,1274.2
1.5,119.378,1281.2
1.5,120.078,1291.2
1.5,120.777,1301.2
1.5,121.477,1312.2
1.5,122.177,1322.2
1.5,122.876,1333.2
1.5,123.575,1345.2
1.5,124.275,1356.2
1.5,124.974,1368.2
1.5,125.673,1381.2
1.5,126.371,1394.2
1.5,127.07,1408.2
1.5,127.769,1421.2
1.5,128.468,1434.2
1.5,129.166,1449.2
1.5,129.864,1465.2
1.5,130.563,1480.2
1.5,131.261,1497.2
1.5,131.959,1514.2
1.5,132.656,1533.2
1.5,133.354,1549.2
1.5,134.052,1567.2
1.5,134.749,1589.2
1.5,135.446,1610.2
1.5,136.143,1631.2
1.5,136.841,1651.2
1.5,137.538,1675.2
1.5,138.233,1701.2
1.5,138.931,1723.2
1.5,139.628,1749.2
1.5,140.326,1773.2
1.5,141.021,1802.2
1.5,141.718,1831.2
1.5,142.414,1862.2
1.5,143.109,1895.2
1.5,143.805,1928.2
1.5,144.502,1960.2
1.5,145.196,2004.2
1.5,145.892,2039.2
1.5,146.6,2078.2
1.5,147.299,2109.2
1.5,147.998,2142.2
1.5,148.7,2162.2
1.5,149.406,2171.2
1.5,150.114,2172.2
1.5,150.823,2167.2
1.5,151.578,1999.5
1.5,152.329,1868.5
1.5,153.022,1914.5
1.5,153.674,2097.5
1.5,154.379,2107.2
1.5,155.09,2095.2
1.5,155.8,2086.2
1.5,156.512,2074.2
1.5,157.223,2063.2
1.5,157.933,2054.2
1.5,158.644,2045.2
1.5,159.354,2037.2
1.5,160.065,2028.2
1.5,160.776,2017.2
1.5,161.486,2012.2
1.5,162.197,2002.2
1.5,162.906,1996.2
1.5,163.617,1988.2
1.5,164.326,1984.2
1.5,165.036,1976.2
1.5,165.747,1969.2
1.5,166.457,1962.2
1.5,167.166,1959.2
1.5,167.875,1955.2
1.5,168.584,1950.2
1.5,169.292,1950.2
1.5,170.003,1940.2
1.5,170.712,1937.2
1.5,171.421,1936.2
1.5,172.131,1930.2
1.5,172.839,1928.2
1.5,173.548,1926.2
1.5,174.256,1925.2
1.5,174.912,1925.2
1.5,175.623,1923.2
1.5,176.334,1921.2
1.5,177.045,1921.2
1.5,177.756,1917.2
1.5,178.466,1920.2
1.5,179.176,1920.2
1.5,179.886,1922.2
1.5,180.596,1921.2
1.5,181.307,1921.2
1.5,182.017,1921.2
1.5,182.726,1925.2
1.5,183.437,1923.2
1.5,184.147,1925.2
1.5,184.855,1931.2
1.5,185.566,1930.2
1.5,186.276,1931.2
1.5,186.984,1938.2
1.5,187.693,1941.2
1.5,188.402,1945.2
1.5,189.111,1949.2
1.5,189.82,1954.2
1.5,190.529,1958.2
1.5,191.238,1962.2
1.5,191.949,1959.2
1.5,200.507,146.5
1.5,201.645,139.5
1.5,202.846,132.2
1.5,203.927,127.2
1.5,205.039,122.2
1.5,332.557,247.5
1.5,332.587,285.5
1.5,331.359,1223.5
1.5,331.902,1446.5
1.5,332.143,3142.5
1.5,359.165,2425.5
1.5,359.943,2123.5
1.5,0.663,2072.2
1.5,1.372,2059.2
1.5,2.077,2062.2
1.5,2.782,2063.2
1.5,3.486,2067.2
1.5,4.194,2059.2
1.5,4.902,2051.2
1.5,5.608,2050.2
1.5,6.31,2052.2
1.5,7.012,2055.2
1.5,7.714,2059.2
1.5,8.417,2062.2
1.5,9.118,2068.2
1.5,9.821,2069.2
1.5,10.522,2075.2
1.5,11.224,2080.2
1.5,11.928,2076.2
1.5,12.635,2065.2
1.5,13.339,2060.2
1.5,14.03,2102.2
1.5,14.722,2144.2
1.5,15.425,2145.2
1.5,16.131,2135.2
1.5,16.833,2139.2
1.5,17.535,2144.2
1.5,18.236,2150.2
1.5,18.937,2157.2
1.5,19.638,2165.2
1.5,20.338,2180.2
1.5,21.041,2180.2
1.5,21.746,2172.2
1.5,22.408,2342.5
1.5,23.063,2577.5
1.5,23.767,2573.2
1.5,24.472,2563.2
1.5,25.181,2534.2
1.5,25.894,2484.2
1.5,26.609,2422.5
1.5,27.325,2362.2
1.5,28.041,2309.2
1.5,28.756,2256.2
1.5,29.471,2207.2
1.5,30.186,2161.2
1.5,30.9,2120.2
1.5,31.616,2077.2
1.5,32.33,2038.2
1.5,33.045,1999.2
1.5,33.76,1962.2
1.5,34.427,1929.2
1.5,35.143,1895.2
1.5,35.86,1862.2
1.5,36.576,1830.2
1.5,37.292,1801.2
1.5,38.009,1772.2
1.5,38.724,1746.2
1.5,39.439,1723.2
1.5,40.155,1696.2
1.5,40.871,1670.2
1.5,41.587,1647.2
1.5,42.302,1625.2
1.5,43.018,1602.2
1.5,43.732,1584.2
1.5,44.447,1563.2
1.5,45.161,1546.2
1.5,45.876,1527.2
1.5,46.59,1510.2
1.5,47.306,1491.2
1.5,48.021,1474.2
1.5,48.734,1459.2
1.5,49.449,1443.2
1.5,50.163,1428.2
1.5,50.875,1416.2
1.5,51.589,1402.2
1.5,52.303,1388.2
1.5,53.017,1375.2
1.5,53.728,1365.2
1.5,54.441,1353.2
1.5,55.155,1340.2
1.5,55.867,1330.2
1.5,56.581,1318.2
1.5,57.292,1309.2
1.5,58.005,1298.2
1.5,58.717,1289.2
1.5,59.429,1280.2
1.5,60.141,1271.2
1.5,60.853,1262.2
1.5,61.565,1253.2
1.5,62.277,1245.2
1.5,63.001,1238.2
1.5,63.71,1230.2
1.5,64.417,1224.2
1.5,65.126,1216.2
1.5,65.832,1211.2
1.5,66.541,1204.2
1.5,67.249,1197.2
1.5,67.956,1191.2
1.5,68.664,1185.2
1.5,69.371,1180.2
1.5,70.078,1174.2
1.5,70.785,1169.2
1.5,71.491,1165.2
1.5,72.198,1160.2
1.5,72.904,1156.2
1.5,73.61,1152.2
1.5,74.316,1148.2
1.5,75.023,1143.2
1.5,75.727,1141.2
1.5,76.433,1137.2
1.5,77.139,1134.2
1.5,77.844,1131.2
1.5,78.549,1128.2
1.5,79.253,1126.2
1.5,79.957,1124.2
1.5,80.663,1121.2
1.5,81.367,1119.2
1.5,82.072,1116.2
1.5,82.776,1115.2
1.5,83.48,1113.2
1.5,84.183,1112.2
1.5,84.887,1111.2
1.5,85.589,1111.2
1.5,86.292,1110.2
1.5,86.995,1110.2
1.5,87.698,1109.2
1.5,88.401,1108.2
1.5,89.104,1108.2
1.5,89.806,1108.2
1.5,90.506,1110.2
1.5,91.225,1110.2
1.5,91.93,1110.2
1.5,92.636,1110.2
1.5,93.34,1111.2
1.5,94.045,1112.2
1.5,94.75,1113.2
1.5,95.455,1113.2
1.5,96.158,1116.2
1.5,96.862,1117.2
1.5,97.566,1119.2
1.5,98.268,1122.2
1.5,98.973,1123.2
1.5,99.676,1126.2
1.5,100.379,1128.2
1.5,101.082,1131.2
1.5,101.784,1134.2
1.5,102.488,1136.2
1.5,103.19,1140.2
1.5,103.892,1143.2
1.5,104.595,1146.2
1.5,105.295,1152.2
1.5,105.998,1155.2
1.5,106.699,1160.2
1.5,107.4,1165.2
1.5,108.103,1168.2
1.5,108.803,1174.2
1.5,109.503,1180.2
1.5,110.204,1185.2
1.5,110.905,1190.2
1.5,111.605,1197.2
1.5,112.305,1203.2
1.5,113.005,1210.2
1.5,113.706,1215.2
1.5,114.405,1223.2
1.5,115.105,1230.2
1.5,115.804,1238.2
1.5,116.503,1246.2
1.5,117.203,1253.2
1.5,117.901,1263.2
1.5,118.601,1270.2
1.5,119.313,1279.2
1.5,120.011,1289.2
1.5,120.711,1298.2
1.5,121.409,1309.2
1.5,122.107,1319.2
1.5,122.806,1330.2
1.5,123.504,1341.2
1.5,124.202,1353.2
1.5,124.9,1365.2
1.5,125.598,1376.2
1.5,126.295,1391.2
1.5,126.993,1403.2
1.5,127.69,1418.2
1.5,128.388,1431.2
1.5,129.085,1445.2
1.5,129.782,1461.2
1.5,130.479,1477.2
1.5,131.176,1493.2
1.5,131.872,1511.2
1.5,132.569,1527.2
1.5,133.266,1544.2
1.5,133.963,1563.2
1.5,134.659,1583.2
1.5,135.354,1604.2
1.5,136.05,1625.2
1.5,136.747,1645.2
1.5,137.442,1670.2
1.5,138.137,1694.2
1.5,138.834,1717.2
1.5,139.53,1741.2
1.5,140.225,1767.2
1.5,140.92,1795.2
1.5,141.615,1825.2
1.5,142.311,1853.2
1.5,143.005,1885.2
1.5,143.701,1917.2
1.5,144.395,1951.2
1.5,145.089,1991.2
1.5,145.784,2027.2
1.5,146.477,2068.2
1.5,147.185,2109.2
1.5,147.88,2136.2
1.5,148.579,2155.2
1.5,149.278,2169.2
1.5,149.98,2175.2
1.5,150.685,2167.2
1.5,151.421,2048.5
1.5,152.183,1865.5
1.5,152.873,1903.2
1.5,153.531,2046.5
1.5,154.216,2109.5
1.5,154.922,2098.2
1.5,155.628,2088.2
1.5,156.335,2076.2
1.5,157.04,2067.2
1.5,157.747,2055.2
1.5,158.452,2047.2
1.5,159.158,2039.2
1.5,159.865,2027.2
1.5,160.569,2022.2
1.5,161.275,2013.2
1.5,161.981,2005.2
1.5,162.686,1998.2
1.5,163.391,1990.2
1.5,164.097,1983.2
1.5,164.801,1978.2
1.5,165.507,1971.2
1.5,166.212,1963.2
1.5,166.916,1962.2
1.5,167.621,1957.2
1.5,168.325,1952.2
1.5,169.03,1948.2
1.5,169.734,1943.2
1.5,170.439,1938.2
1.5,171.143,1936.2
1.5,171.848,1931.2
1.5,172.552,1929.2
1.5,173.256,1925.2
1.5,173.959,1926.2
1.5,174.662,1925.2
1.5,175.382,1923.2
1.5,176.092,1923.2
1.5,176.803,1921.2
1.5,177.514,1920.2
1.5,178.224,1919.2
1.5,178.934,1920.2
1.5,179.644,1921.2
1.5,180.355,1920.2
1.5,181.065,1920.2
1.5,181.775,1921.2
1.5,182.485,1924.2
1.5,183.195,1924.2
1.5,183.905,1924.2
1.5,184.614,1928.2
1.5,185.325,1928.2
1.5,186.034,1930.2
1.5,186.743,1936.2
1.5,187.451,1941.2
1.5,188.161,1944.2
1.5,188.87,1947.2
1.5,189.579,1952.2
1.5,190.288,1956.2
1.5,190.997,1961.2
1.5,191.707,1961.2
1.5,192.421,1951.0
1.5,201.277,141.5
1.5,202.395,135.2
1.5,203.534,129.2
1.5,204.633,124.2
1.5,332.628,244.5
1.5,332.696,279.5
1.5,331.443,1166.5
1.5,331.937,1457.5
1.5,332.272,2600.5
2.25,359.079,2424.5
2.25,359.806,2323.5
2.25,0.576,2068.5
2.25,1.284,2057.2
2.25,1.986,2064.2
2.25,2.691,2064.2
2.25,3.396,2063.2
2.25,4.103,2056.2
2.25,4.809,2051.2
2.25,5.514,2051.2
2.25,6.232,2054.2
2.25,6.93,2057.2
2.25,7.629,2060.2
2.25,8.327,2063.2
2.25,9.026,2065.2
2.25,9.725,2069.2
2.25,10.423,2074.2
2.25,11.122,2077.2
2.25,11.822,2075.2
2.25,12.525,2062.2
2.25,13.224,2062.2
2.25,13.911,2107.2
2.25,14.599,2150.2
2.25,15.301,2141.2
2.25,16.003,2132.2
2.25,16.702,2132.2
2.25,17.399,2144.2
2.25,18.096,2153.2
2.25,18.794,2158.2
2.25,19.491,2169.2
2.25,20.187,2183.2
2.25,20.887,2181.2
2.25,21.588,2173.2
2.25,22.246,2344.5
2.25,22.899,2574.5
2.25,23.599,2571.2
2.25,24.301,2561.2
2.25,25.006,2533.2
2.25,25.715,2484.2
2.25,26.427,2419.5
2.25,27.139,2363.2
2.25,27.851,2307.2
2.25,28.563,2254.2
2.25,29.275,2205.2
2.25,29.985,2163.2
2.25,30.697,2115.2
2.25,31.408,2076.2
2.25,32.118,2038.2
2.25,32.829,2000.2
2.25,33.541,1962.2
2.25,34.27,1929.2
2.25,34.987,1894.2
2.25,35.703,1864.2
2.25,36.42,1831.2
2.25,37.136,1800.2
2.25,37.853,1771.2
2.25,38.568,1745.2
2.25,39.283,1721.2
2.25,39.999,1696.2
2.25,40.714,1672.2
2.25,41.432,1645.2
2.25,42.146,1624.2
2.25,42.86,1605.2
2.25,43.576,1584.2
2.25,44.292,1562.2
2.25,45.006,1544.2
2.25,45.72,1527.2
2.25,46.435,1508.2
2.25,47.15,1490.2
2.25,47.864,1475.2
2.25,48.579,1457.2
2.25,49.294,1441.2
2.25,50.007,1428.2
2.25,50.72,1414.2
2.25,51.433,1402.2
2.25,52.146,1389.2
2.25,52.862,1373.2
2.25,53.575,1361.2
2.25,54.286,1351.2
2.25,55.0,1339.2
2.25,55.712,1328.2
2.25,56.425,1317.2
2.25,57.138,1307.2
2.25,57.85,1297.2
2.25,58.561,1289.2
2.25,59.274,1279.2
2.25,59.986,1269.2
2.25,60.698,1261.2
2.25,61.409,1253.2
2.25,62.12,1245.2
2.25,62.766,1239.2
2.25,63.481,1229.2
2.25,64.192,1223.2
2.25,64.906,1215.2
2.25,65.617,1209.2
2.25,66.33,1202.2
2.25,67.042,1196.2
2.25,67.754,1190.2
2.25,68.466,1184.2
2.25,69.176,1180.2
2.25,69.888,1174.2
2.25,70.599,1169.2
2.25,71.311,1164.2
2.25,72.022,1159.2
2.25,72.732,1155.2
2.25,73.443,1151.2
2.25,74.153,1147.2
2.25,74.863,1144.2
2.25,75.573,1140.2
2.25,76.284,1136.2
2.25,76.993,1133.2
2.25,77.703,1130.2
2.25,78.413,1127.2
2.25,79.121,1125.2
2.25,79.83,1123.2
2.25,80.54,1120.2
2.25,81.248,1118.2
2.25,81.957,1116.2
2.25,82.666,1114.2
2.25,83.373,1113.2
2.25,84.081,1112.2
2.25,84.789,1111.2
2.25,85.497,1110.2
2.25,86.204,1109.2
2.25,86.911,1109.2
2.25,87.619,1108.2
2.25,88.325,1108.2
2.25,89.031,1109.2
2.25,89.738,1109.2
2.25,90.445,1109.2
2.25,91.163,1109.2
2.25,91.87,1110.2
2.25,92.577,1110.2
2.25,93.283,1111.2
2.25,93.989,1112.2
2.25,94.695,1113.2
2.25,95.402,1113.2
2.25,96.106,1116.2
2.25,96.812,1118.2
2.25,97.518,1119.2
2.25,98.223,1121.2
2.25,98.928,1123.2
2.25,99.632,1126.2
2.25,100.336,1129.2
2.25,101.042,1131.2
2.25,101.747,1133.2
2.25,102.449,1138.2
2.25,103.154,1140.2
2.25,103.859,1143.2
2.25,104.562,1147.2
2.25,105.265,1152.2
2.25,105.968,1156.2
2.25,106.672,1160.2
2.25,107.374,1165.2
2.25,108.078,1169.2
2.25,108.78,1174.2
2.25,109.484,1178.2
2.25,110.184,1186.2
2.25,110.887,1191.2
2.25,111.589,1197.2
2.25,112.291,1203.2
2.25,112.992,1210.2
2.25,113.694,1216.2
2.25,114.395,1224.2
2.25,115.098,1229.2
2.25,115.798,1237.2
2.25,116.498,1246.2
2.25,117.2,1253.2
2.25,117.9,1262.2
2.25,118.602,1269.2
2.25,119.313,1279.2
2.25,120.004,1289.2
2.25,120.696,1299.2
2.25,121.388,1309.2
2.25,122.08,1319.2
2.25,122.772,1329.2
2.25,123.464,1340.2
2.25,124.155,1351.2
2.25,124.846,1364.2
2.25,125.538,1374.2
2.25,126.227,1390.2
2.25,126.919,1401.2
2.25,127.609,1416.2
2.25,128.298,1433.2
2.25,128.991,1444.2
2.25,129.68,1460.2
2.25,130.371,1475.2
2.25,131.061,1491.2
2.25,131.75,1509.2
2.25,132.441,1525.2
2.25,133.131,1543.2
2.25,133.82,1562.2
2.25,134.51,1581.2
2.25,135.199,1601.2
2.25,135.888,1622.2
2.25,136.578,1643.2
2.25,137.266,1667.2
2.25,137.955,1690.2
2.25,138.644,1715.2
2.25,139.333,1740.2
2.25,140.022,1765.2
2.25,140.709,1795.2
2.25,141.398,1823.2
2.25,142.087,1850.2
2.25,142.776,1880.2
2.25,143.464,1913.2
2.25,144.152,1946.2
2.25,144.839,1982.2
2.25,145.527,2020.2
2.25,146.214,2060.2
2.25,146.921,2102.2
2.25,147.613,2135.2
2.25,148.31,2152.2
2.25,149.007,2168.2
2.25,149.707,2172.2
2.25,150.409,2166.2
2.25,151.111,2163.2
2.25,151.903,1864.5
2.25,152.521,2136.5
2.25,153.224,2128.2
2.25,153.929,2113.2
2.25,154.634,2099.2
2.25,155.337,2093.2
2.25,156.041,2081.2
2.25,156.746,2069.2
2.25,157.45,2058.2
2.25,158.153,2052.2
2.25,158.857,2042.2
2.25,159.562,2029.2
2.25,160.265,2022.2
2.25,160.969,2014.2
2.25,161.672,2007.2
2.25,162.376,1998.2
2.25,163.079,1991.2
2.25,163.782,1986.2
2.25,164.485,1981.2
2.25,165.188,1973.2
2.25,165.892,1966.2
2.25,166.594,1961.2
2.25,167.297,1956.2
2.25,168.0,1951.2
2.25,168.702,1949.2
2.25,169.404,1944.2
2.25,170.107,1939.2
2.25,170.81,1933.2
2.25,171.511,1935.2
2.25,172.213,1930.2
2.25,172.916,1927.2
2.25,173.617,1926.2
2.25,174.319,1923.2
2.25,175.038,1923.2
2.25,175.745,1921.2
2.25,176.453,1919.2
2.25,177.159,1920.2
2.25,177.866,1918.2
2.25,178.572,1921.2
2.25,179.278,1923.2
2.25,179.986,1920.2
2.25,180.692,1922.2
2.25,181.399,1921.2
2.25,182.105,1923.2
2.25,182.812,1924.2
2.25,183.518,1924.2
2.25,184.225,1925.2
2.25,184.93,1930.2
2.25,185.637,1930.2
2.25,186.342,1934.2
2.25,187.048,1936.2
2.25,187.753,1940.2
2.25,188.459,1945.2
2.25,189.164,1950.2
2.25,189.869,1955.2
2.25,190.575,1957.2
2.25,191.28,1963.2
2.25,191.987,1962.2
2.25,200.601,145.5
2.25,201.741,138.5
2.25,202.874,132.2
2.25,204.029,126.2
2.25,205.143,121.2
2.25,332.326,234.5
2.25,332.512,259.5
2.25,331.396,1430.5
2.25,331.974,1661.5
2.25,332.138,5990.5
2.25,359.184,2421.5
2.25,359.969,2086.5
2.25,0.678,2066.2
2.25,1.385,2055.2
2.25,2.086,2064.2
2.25,2.791,2060.2
2.25,3.497,2052.2
2.25,4.203,2043.2
2.25,4.905,2047.2
2.25,5.608,2050.2
2.25,6.31,2053.2
2.25,7.009,2056.2
2.25,7.708,2061.2
2.25,8.408,2062.2
2.25,9.108,2065.2
2.25,9.807,2070.2
2.25,10.506,2074.2
2.25,11.205,2078.2
2.25,11.907,2073.2
2.25,12.611,2060.2
2.25,13.31,2063.2
2.25,13.996,2114.2
2.25,14.686,2153.2
2.25,15.39,2140.2
2.25,16.092,2132.2
2.25,16.792,2133.2
2.25,17.49,2143.2
2.25,18.188,2153.2
2.25,18.886,2159.2
2.25,19.584,2169.2
2.25,20.281,2183.2
2.25,20.982,2181.2
2.25,21.684,2172.2
2.25,22.34,2357.5
2.25,22.997,2571.5
2.25,23.698,2570.2
2.25,24.4,2560.2
2.25,25.105,2533.2
2.25,25.816,2481.2
2.25,26.53,2414.5
2.25,27.242,2359.2
2.25,27.955,2304.2
2.25,28.668,2251.2
2.25,29.38,2203.2
2.25,30.091,2161.2
2.25,30.804,2113.2
2.25,31.516,2073.2
2.25,32.227,2035.2
2.25,32.939,1996.2
2.25,33.651,1959.2
2.25,34.381,1926.2
2.25,35.096,1893.2
2.25,35.812,1862.2
2.25,36.529,1828.2
2.25,37.245,1799.2
2.25,37.961,1769.2
2.25,38.676,1743.2
2.25,39.391,1719.2
2.25,40.106,1693.2
2.25,40.821,1671.2
2.25,41.537,1644.2
2.25,42.252,1622.2
2.25,42.966,1602.2
2.25,43.68,1583.2
2.25,44.395,1562.2
2.25,45.11,1542.2
2.25,45.823,1527.2
2.25,46.539,1506.2
2.25,47.253,1489.2
2.25,47.967,1473.2
2.25,48.681,1457.2
2.25,49.395,1441.2
2.25,50.108,1427.2
2.25,50.821,1413.2
2.25,51.534,1400.2
2.25,52.247,1387.2
2.25,52.961,1373.2
2.25,53.674,1360.2
2.25,54.385,1350.2
2.25,55.098,1338.2
2.25,55.81,1328.2
2.25,56.523,1316.2
2.25,57.234,1307.2
2.25,57.947,1296.2
2.25,58.658,1287.2
2.25,59.37,1277.2
2.25,60.082,1268.2
2.25,60.792,1261.2
2.25,61.504,1252.2
2.25,62.215,1244.2
2.25,62.876,1238.2
2.25,63.588,1229.2
2.25,64.298,1223.2
2.25,65.01,1215.2
2.25,65.72,1209.2
2.25,66.431,1202.2
2.25,67.142,1196.2
2.25,67.852,1190.2
2.25,68.563,1183.2
2.25,69.271,1180.2
2.25,69.981,1174.2
2.25,70.691,1169.2
2.25,71.401,1164.2
2.25,72.11,1159.2
2.25,72.819,1155.2
2.25,73.528,1151.2
2.25,74.237,1147.2
2.25,74.945,1144.2
2.25,75.654,1140.2
2.25,76.363,1136.2
2.25,77.071,1133.2
2.25,77.779,1130.2
2.25,78.486,1128.2
2.25,79.195,1124.2
2.25,79.901,1123.2
2.25,80.609,1120.2
2.25,81.316,1118.2
2.25,82.023,1116.2
2.25,82.73,1114.2
2.25,83.436,1113.2
2.25,84.142,1112.2
2.25,84.849,1111.2
2.25,85.555,1110.2
2.25,86.261,1109.2
2.25,86.966,1109.2
2.25,87.672,1108.2
2.25,88.377,1108.2
2.25,89.081,1109.2
2.25,89.786,1109.2
2.25,90.493,1108.2
2.25,91.149,1108.2
2.25,91.854,1109.2
2.25,92.559,1110.2
2.25,93.264,1111.2
2.25,93.969,1112.2
2.25,94.673,1113.2
2.25,95.379,1113.2
2.25,96.082,1116.2
2.25,96.787,1117.2
2.25,97.491,1119.2
2.25,98.195,1121.2
2.25,98.899,1123.2
2.25,99.602,1126.2
2.25,100.305,1129.2
2.25,101.009,1131.2
2.25,101.712,1134.2
2.25,102.414,1138.2
2.25,103.118,1140.2
2.25,103.822,1143.2
2.25,104.524,1147.2
2.25,105.225,1152.2
2.25,105.928,1155.2
2.25,106.63,1159.2
2.25,107.331,1165.2
2.25,108.033,1169.2
2.25,108.735,1173.2
2.25,109.436,1179.2
2.25,110.136,1186.2
2.25,110.837,1191.2
